time,torque,rpm,vel,brake_pos
0,Inf,2931.2578,15.917065,0
0.015706413,149.53469,2954.1064,16.041135,100
0.031291345,148.33547,2976.5587,16.163054,100
0.046758719,147.15646,2998.6275,16.28289,100
0.062112258,145.99705,3020.3246,16.400708,100
0.077355503,144.85667,3041.6615,16.51657,100
0.092491818,143.73474,3062.649,16.630534,100
0.10752441,142.63073,3083.2975,16.742658,100
0.12245633,141.54415,3103.6169,16.852994,100
0.13729048,140.47449,3123.6164,16.961594,100
0.15202967,139.4213,3143.3052,17.068506,100
0.16667652,138.38412,3162.6917,17.173778,100
0.1812336,137.36254,3181.7842,17.277452,100
0.19570333,136.35615,3200.5905,17.379573,100
0.21008803,135.36455,3219.1182,17.48018,100
0.22438994,134.38736,3237.3745,17.579314,100
0.2386112,133.42423,3255.3663,17.677011,100
0.25275387,132.47481,3273.1001,17.773308,100
0.2668199,131.53876,3290.5825,17.868239,100
0.28107787,0,3275.2841,17.785167,100
0.29554512,0,3229.0402,17.534058,100
0.3102302,0,3182.328,17.280405,100
0.32514223,0,3135.1252,17.024088,100
0.34029106,0,3087.4079,16.764978,100
0.35568722,0,3039.1504,16.502934,100
0.37134213,0,2990.3251,16.237807,100
0.38726809,0,2940.9021,15.969435,100
0.40347845,0,2890.8492,15.697642,100
0.41998771,0,2840.1313,15.422237,100
0.43681168,0,2788.7102,15.143015,100
0.45396764,0,2736.5445,14.859749,100
0.47147456,0,2683.5885,14.572192,100
0.4893533,0,2629.7922,14.280072,100
0.50762693,0,2575.1005,13.98309,100
0.52632106,0,2519.4525,13.680915,100
0.54546426,0,2462.7802,13.373178,100
0.56508853,0,2405.0081,13.059469,100
0.58522996,0,2346.0511,12.739326,100
0.60592947,0,2285.8133,12.412228,100
0.62723377,0,2224.1859,12.077584,100
0.64919663,0,2161.0443,11.734718,100
0.67188044,0,2096.2451,11.382851,100
0.69535828,0,2029.6217,11.021078,100
0.71971675,0,1960.9786,10.648338,100
0.74505974,0,1890.0836,10.26337,100
0.77151374,0,1816.6583,9.864662,100
0.79796773,0,1740.3627,9.4503682,0
0.82442173,0.00241974,1738.8378,9.4420879,0
0.85087572,11.029367,1740.3627,9.4503682,0
0.87732972,0.00241974,1738.8378,9.4420879,0
0.90378371,11.029367,1740.3627,9.4503682,0
0.93023771,0.00241974,1738.8378,9.4420879,0
0.95669171,11.029367,1740.3627,9.4503682,0
0.9831457,0.00241974,1738.8378,9.4420879,0
1.0095997,11.029367,1740.3627,9.4503682,0
1.0360537,0.00241974,1738.8378,9.4420879,0
1.0625077,11.029367,1740.3627,9.4503682,0
1.0889617,0.00241974,1738.8378,9.4420879,0
1.1154157,11.029367,1740.3627,9.4503682,0
1.1418697,0.00241974,1738.8378,9.4420879,0
1.1683237,11.029367,1740.3627,9.4503682,0
1.1947777,0.00241974,1738.8378,9.4420879,0
1.2212317,11.029367,1740.3627,9.4503682,0
1.2476857,0.00241974,1738.8378,9.4420879,0
1.2741397,11.029367,1740.3627,9.4503682,0
1.3005936,0.00241974,1738.8378,9.4420879,0
1.3270476,11.029367,1740.3627,9.4503682,0
1.3535016,0.00241974,1738.8378,9.4420879,0
1.3799556,11.029367,1740.3627,9.4503682,0
1.4064096,0.00241974,1738.8378,9.4420879,0
1.4328636,11.029367,1740.3627,9.4503682,0
1.4593176,0.00241974,1738.8378,9.4420879,0
1.4857716,11.029367,1740.3627,9.4503682,0
1.5122256,0.00241974,1738.8378,9.4420879,0
1.5386796,11.029367,1740.3627,9.4503682,0
1.5651336,0.00241974,1738.8378,9.4420879,0
1.5915876,11.029367,1740.3627,9.4503682,0
1.6180416,0.00241974,1738.8378,9.4420879,0
1.6444956,11.029367,1740.3627,9.4503682,0
1.6709496,0.00241974,1738.8378,9.4420879,0
1.6974036,11.029367,1740.3627,9.4503682,0
1.7238576,0.00241974,1738.8378,9.4420879,0
1.7503116,11.029367,1740.3627,9.4503682,0
1.7767656,0.00241974,1738.8378,9.4420879,0
1.8032196,11.029367,1740.3627,9.4503682,0
1.8296736,0.00241974,1738.8378,9.4420879,0
1.8561276,11.029367,1740.3627,9.4503682,0
1.8825816,0.00241974,1738.8378,9.4420879,0
1.9090355,11.029367,1740.3627,9.4503682,0
1.9354895,0.00241974,1738.8378,9.4420879,0
1.9619435,11.029367,1740.3627,9.4503682,0
1.9883975,0.00241974,1738.8378,9.4420879,0
2.0148515,11.029367,1740.3627,9.4503682,0
2.0413055,0.00241974,1738.8378,9.4420879,0
2.0677827,210.24632,1796.4327,9.7548352,0
2.093411,207.48218,1851.3062,10.052804,0
2.1182797,204.81971,1903.7426,10.33754,0
2.1424634,202.25213,1953.9801,10.610335,0
2.1660254,199.77312,2002.2205,10.872286,0
2.1890196,197.37683,2048.6362,11.124329,0
2.2114929,195.05795,2093.3766,11.367274,0
2.2334858,192.8116,2136.5714,11.601827,0
2.2550342,190.63333,2178.3346,11.828606,0
2.2761694,188.51909,2218.767,12.048158,0
2.2969194,186.46517,2257.9579,12.260969,0
2.3173093,184.46819,2295.9872,12.467473,0
2.3373615,182.52504,2332.9268,12.668059,0
2.3570962,180.63286,2368.8412,12.863079,0
2.3765316,178.78903,2403.7892,13.05285,0
2.3956846,176.99113,2437.8239,13.237662,0
2.4145701,175.23693,2470.9939,13.417779,0
2.4332021,173.52436,2503.3437,13.593443,0
2.4515933,171.85149,2534.9141,13.764874,0
2.4697554,170.21656,2565.7428,13.932277,0
2.488098,9.0559669,2565.8004,13.93259,100
2.5068657,0,2509.9849,13.629505,100
2.5260875,0,2453.133,13.320793,100
2.5457962,0,2395.1676,13.006034,100
2.5660286,0,2336.002,12.684758,100
2.5868265,0,2275.5383,12.356433,100
2.6082377,0,2213.6651,12.020455,100
2.6303173,0,2150.2551,11.676131,100
2.6531293,0,2085.1612,11.322664,100
2.6767489,0,2018.2123,10.959124,100
2.7012653,0,1949.2074,10.584419,100
2.7267858,0,1877.9074,10.197252,100
2.7534413,0,1804.0245,9.7960595,100
2.7813946,0,1727.2069,9.3789308,100
2.8108524,0,1647.0164,8.9434874,100
2.8420844,0,1562.8961,8.4867048,100
2.8733163,0,1474.1188,8.0046335,0
2.9045482,0.0024387797,1472.588,7.9963213,0
2.9357801,9.3776143,1474.1188,8.0046335,0
