time,torque,rpm,vel,brake_pos
0.011256613,129.41223,3183.8644,17.288748,0
0.025716885,125.51681,3201.009,17.381845,0
0.040099708,120.96834,3217.358,17.470622,0
0.054409445,120.5351,3233.5432,17.558509,0
0.068647555,120.09387,3249.5658,17.645514,0
0.082815462,119.77404,3265.4466,17.731748,0
0.096914467,119.45158,3281.1871,17.817221,0
0.11094584,119.12657,3296.7893,17.901943,0
0.1249108,118.79909,3312.2547,17.985922,0
0.13881056,118.46919,3327.5849,18.069167,0
0.15264628,117.93069,3342.7517,18.151524,0
0.16641923,117.36095,3357.7529,18.232982,0
0.18013065,116.7791,3372.589,18.313544,0
0.19378175,116.18503,3387.2606,18.393213,0
0.20737372,115.57866,3401.7682,18.47199,45.982812
0.22090772,114.26016,3416.0129,18.549341,45.619124
0.23438529,112.93162,3429.9967,18.625274,45.235475
0.24780791,111.53308,3443.7133,18.699757,44.830091
0.26117707,110.06037,3457.1557,18.77275,44.400978
0.27449424,108.50893,3470.3163,18.844214,44.263292
0.28776091,106.87376,3483.1869,18.914103,42.956897
0.30097857,105.34063,3495.7853,18.982514,41.513201
0.31414858,103.00902,3508.0043,19.048865,39.905275
0.32727272,100.4997,3519.8239,19.113046,38.097261
0.34035279,97.793578,3531.2214,19.174936,34.467002
0.35339065,94.868188,3542.1716,19.234397,32.452735
0.36638819,90.702699,3552.5101,19.290536,30.106468
0.37934792,87.544985,3562.3798,19.34413,27.302653
0.39227174,84.130023,3571.7504,19.395013,23.814998
0.40516165,80.421977,3580.5869,19.442996,19.143321
0.41801975,76.375551,3588.8482,19.487856,25.657134
0.43084825,71.931812,3596.4856,19.529328,29.174717
0.44364951,73.598253,3604.3231,19.571887,32.411668
0.45642293,73.845914,3612.1694,19.614493,35.430407
0.46916861,74.089844,3620.0238,19.657143,38.271195
0.48188663,74.330187,3627.8859,19.699835,36.569037
0.49457709,74.567082,3635.7551,19.742566,33.777594
0.50724009,69.899065,3642.9808,19.781802,30.393322
0.51987797,63.748858,3649.3716,19.816505,26.093305
0.53249371,56.611058,3654.8025,19.845996,20.097988
0.54509071,48.053841,3659.0923,19.869289,8.2623929
0.55767294,37.135729,3661.9358,19.88473,11.763152
0.5702454,20.486458,3662.5858,19.88826,11.139559
0.5828443,0,3660.4868,19.876862,10.328611
0.59546316,0,3654.2537,19.843015,9.2187643
0.6080997,0,3648.4695,19.811607,7.5366369
0.62074329,0,3643.3682,19.783906,0
0.63338688,0.010001354,3641.335,19.772865,0
0.64603047,0.0043005875,3639.3017,19.761825,0
0.65868112,20.073153,3639.9222,19.765194,0
0.67132962,26.763416,3641.4266,19.773363,0
0.68404555,0,3634.6529,19.736581,29.378286
0.69681698,0,3620.6195,19.660378,33.451241
0.70965308,0,3604.8861,19.574944,39.259903
0.7225623,0,3586.7219,19.47631,44.328883
0.73555249,0,3566.408,19.366003,48.772226
0.74863112,0,3544.1792,19.245298,52.734616
0.76180544,0,3520.2116,19.115151,56.309193
0.77508256,0,3494.6429,18.97631,59.56066
0.78846598,0,3467.5844,18.82938,60.386395
0.80195954,0,3440.0436,18.67983,61.320645
0.81556729,0,3411.9646,18.527358,62.264387
0.82929351,0,3383.3325,18.371882,63.217104
0.84314271,0,3354.1321,18.213321,64.178254
0.85711966,0,3324.3475,18.051587,65.147269
0.87122525,0,3293.9624,17.886593,63.949313
0.88545996,0,3263.9225,17.723473,62.567796
0.89982385,0,3234.3148,17.562699,61.004505
0.91431642,0,3205.2275,17.404752,59.219058
0.92893643,0,3176.7696,17.250222,57.157221
0.9436817,0,3149.0776,17.099852,54.743779
0.95855563,0,3122.3256,16.954585,54.958516
0.97355978,0,3095.3196,16.807939,54.30979
0.98869561,0,3068.4538,16.662055,53.599017
1.0039644,0,3041.7586,16.517097,52.816659
1.0193673,0,3015.2696,16.373259,51.951077
1.0348992,0,2989.029,16.230769,48.678132
1.0505594,0,2964.187,16.095874,47.202617
1.0663463,0,2939.9075,15.964034,45.503067
1.0822575,0,2916.3081,15.835887,43.518813
1.0982891,0,2893.5384,15.712244,41.161593
1.1144357,0,2871.7942,15.594171,38.29489
1.1307072,0,2851.3422,15.483114,40.975586
1.1471042,0,2829.4658,15.364323,40.313862
1.1636272,0,2807.7993,15.246671,39.565994
1.1802763,0,2786.3888,15.13041,38.714528
1.1970511,0,2765.2902,15.015842,37.736757
1.2139589,0,2744.5721,14.903341,39.239196
1.2310105,0,2722.9781,14.786082,41.692672
1.2482177,0,2700.0026,14.661323,44.158755
1.2655926,0,2675.6099,14.528868,46.631811
1.2831487,0,2649.7635,14.388519,49.106501
1.3008905,0,2622.4262,14.240074,48.902039
1.3188226,0,2594.9812,14.091045,48.673822
1.3369498,0,2567.4367,13.941475,48.422295
1.355277,0,2539.8011,13.79141,48.143729
1.3738092,0,2512.085,13.640909,47.833626
1.3925489,0,2484.3019,13.490043,46.902478
1.411494,0,2456.7937,13.340671,44.926407
1.43064,0,2430.1529,13.196008,42.491928
1.4499784,0,2404.6611,13.057585,39.397451
1.4694802,0,2380.7238,12.927602,32.107177
1.4891375,0,2360.7885,12.819351,29.705864
1.5089374,0,2342.1117,12.717934,26.406003
1.5288574,0,2325.2395,12.626316,21.352797
1.5487913,0,2311.2259,12.550221,0
1.5687251,0.0044901511,2309.6134,12.541465,0
1.588659,0.0027052755,2308.0009,12.532709,0
1.6086781,0,2305.8934,12.521265,7.7228707
1.6287264,0,2299.7789,12.488062,2.9760895
1.6487888,0,2296.4315,12.469885,2.1073424e-06
1.6688511,0.0044345525,2294.8223,12.461148,0
1.6889135,0.0026968738,2293.2132,12.45241,0
1.7089899,9.1160191,2293.5164,12.454056,0
1.7290637,10.2931,2294.0663,12.457043,0
1.7491327,11.001066,2294.7642,12.460832,0
1.7691955,11.464878,2295.5584,12.465145,0
1.7892552,5.6614114,2295.1351,12.462846,0
1.8093433,0,2293.4826,12.453873,0
1.8294315,0.004430542,2291.8742,12.445139,0
1.8495197,0.0026916964,2290.2657,12.436405,0
1.8696219,10.428615,2290.8479,12.439566,0
1.8897191,13.050166,2291.9803,12.445715,0
1.9098063,14.641408,2293.4455,12.453671,0
1.9298807,15.74382,2295.1398,12.462871,0
1.9499403,16.555562,2297.0016,12.472981,0
1.9699836,30.612249,2301.8094,12.499088,0
1.9899851,38.978938,2308.3563,12.534639,0
2.0099298,44.968533,2316.131,12.576856,0
2.0298076,49.662912,2324.8512,12.624208,0
2.0496108,64.203765,2336.5534,12.687752,0
2.0693149,72.54683,2349.9134,12.760299,0
2.0889069,78.946945,2364.5029,12.839521,0
2.108378,84.07862,2380.0393,12.923886,0
2.1277221,88.317102,2396.3218,13.012301,0
2.1469346,109.5036,2416.7647,13.123309,0
2.1659847,119.91239,2439.1049,13.244619,0
2.1848603,125.60608,2462.3515,13.37085,0
2.2035577,129.16346,2486.0566,13.499571,0
2.2220768,130.33191,2509.7396,13.628173,0
2.2404212,130.17493,2533.1444,13.755264,0
2.258596,130.01034,2556.2776,13.88088,0
2.2766064,129.8382,2579.1452,14.005053,0
2.2944571,129.65858,2601.7531,14.127817,0
2.3121527,138.77627,2625.843,14.258628,0
2.3296859,137.5071,2649.4527,14.386831,0
2.3470629,134.64208,2672.3032,14.510912,0
2.3642914,126.8107,2693.5135,14.626086,0
2.3813841,111.63364,2711.8044,14.725408,0
2.3983616,107.4066,2729.1991,14.819863,0
2.4152308,102.26006,2745.5529,14.908666,0
2.4319996,95.892326,2760.6711,14.99076,0
2.4486765,87.832459,2774.2797,15.064656,0
2.4654293,36.869026,2779.0007,15.090292,57.894289
2.4823738,0,2748.169,14.922872,57.887646
2.4995021,0,2717.0811,14.754061,53.631813
2.5168089,0,2687.9214,14.595721,50.395436
2.5342849,0,2660.207,14.445228,46.270574
2.5519151,0,2634.4379,14.305299,40.735057
2.5696735,0,2611.4015,14.180209,32.551401
2.5875673,0,2592.5567,14.077879,33.829474
2.6055888,0,2572.9312,13.971311,31.026161
2.623726,0,2554.7004,13.872315,27.259715
2.6419589,0,2538.4064,13.783837,21.630278
2.6602368,0,2525.085,13.7115,8.4611857
2.6785772,0,2518.8517,13.677653,12.749488
2.6969788,0,2510.2856,13.631138,12.330533
2.7154395,0,2501.93,13.585766,11.665391
2.7339552,0,2493.9207,13.542274,10.522274
2.7524832,0,2486.5213,13.502095,2.1073424e-06
2.7710111,0.0050905665,2484.8656,13.493104,0
2.7895391,0.0028552885,2483.2098,13.484113,0
2.8080795,15.754317,2484.6068,13.491699,0
2.8266094,19.092569,2486.6488,13.502787,0
2.8451241,21.473534,2489.1484,13.51636,0
2.8636202,23.316663,2491.9998,13.531844,0
2.8820951,24.807701,2495.1337,13.548861,0
2.9005468,30.909996,2499.4393,13.572241,0
2.9189668,35.629544,2504.6439,13.600503,0
2.9373485,39.369798,2510.5531,13.63259,0
2.9556869,42.471439,2517.0388,13.667808,0
2.973978,45.117612,2524.0089,13.705657,0
2.9922187,53.764301,2532.6069,13.752345,0
3.0103974,60.682373,2542.4869,13.805995,0
3.0285055,66.217161,2553.371,13.865097,0
3.0465364,70.811711,2565.0681,13.928613,0
3.064485,83.42465,2579.0787,14.004692,0
3.0823362,89.406856,2594.1222,14.08638,0
3.1000838,94.249333,2609.9675,14.172422,0
3.1177237,98.269707,2626.447,14.261908,0
3.1352529,101.67304,2643.4347,14.354152,0
3.1526695,114.45011,2662.6383,14.45843,0
3.1699604,121.76486,2683.0163,14.569085,0
3.1871201,126.45233,2704.0664,14.68339,0
3.2041461,129.70129,2725.5144,14.799855,0
3.2210382,132.08623,2747.1966,14.917592,0
3.2377969,141.42015,2770.3342,15.043232,0
3.2544157,142.60099,2793.4622,15.168819,0
3.2708968,143.12691,2816.4669,15.293737,0
3.2872434,143.49387,2839.3238,15.417853,0
3.3034584,143.80336,2862.0267,15.541132,0
3.3195447,144.087,2884.575,15.663572,0
3.3355053,144.29947,2906.9603,15.785127,0
3.351343,144.54129,2929.1913,15.905844,0
3.3670605,144.78302,2951.2715,16.025742,0
3.3826604,145.02467,2973.2044,16.14484,0
3.3981452,145.26624,2994.9932,16.263156,0
3.4135174,138.38771,3015.4891,16.374451,0
3.4287851,137.16361,3035.629,16.483812,0
