time,torque,rpm,vel,brake_pos
35.532632,14.47309,5305,22.221532,0
35.543882,14.47309,5305,22.221532,0
35.555132,14.47309,5305,22.221532,0
35.566383,14.47309,5305,22.221532,0
35.577633,14.47309,5305,22.221532,0
35.588883,14.47309,5305,22.221532,0
35.600134,14.47309,5305,22.221532,0
35.611384,14.47309,5305,22.221532,0
35.622635,14.47309,5305,22.221532,0
35.633885,14.47309,5305,22.221532,0
35.645135,14.47309,5305,22.221532,0
35.656386,14.47309,5305,22.221532,0
35.667636,14.47309,5305,22.221532,0
35.678886,14.47309,5305,22.221532,0
35.690137,14.47309,5305,22.221532,0
35.701387,14.47309,5305,22.221532,0
35.712637,14.47309,5305,22.221532,0
35.723888,14.47309,5305,22.221532,0
35.735138,14.47309,5305,22.221532,0
35.746388,14.47309,5305,22.221532,0
35.757639,14.47309,5305,22.221532,0
35.768889,14.47309,5305,22.221532,0
35.780139,14.47309,5305,22.221532,0
35.79139,14.47309,5305,22.221532,0
35.80264,14.47309,5305,22.221532,0
35.81389,14.47309,5305,22.221532,0
35.825141,14.47309,5305,22.221532,0
35.836391,14.47309,5305,22.221532,0
35.847642,14.47309,5305,22.221532,0
35.858892,14.47309,5305,22.221532,0
35.870142,14.47309,5305,22.221532,0
35.881393,14.47309,5305,22.221532,0
35.892643,14.47309,5305,22.221532,0
35.903893,14.47309,5305,22.221532,0
35.915144,14.47309,5305,22.221532,0
35.926394,14.47309,5305,22.221532,0
35.937644,14.47309,5305,22.221532,0
35.948895,14.47309,5305,22.221532,0
35.960145,14.47309,5305,22.221532,0
35.971395,14.47309,5305,22.221532,0
35.982646,14.47309,5305,22.221532,0
35.993896,14.47309,5305,22.221532,0
36.005146,14.47309,5305,22.221532,0
36.016397,14.47309,5305,22.221532,0
36.027647,14.47309,5305,22.221532,0
36.038897,14.47309,5305,22.221532,0
36.050148,14.47309,5305,22.221532,0
36.061398,14.47309,5305,22.221532,0
36.072648,14.47309,5305,22.221532,0
36.083899,14.47309,5305,22.221532,0
36.095149,14.47309,5305,22.221532,0
36.1064,14.47309,5305,22.221532,0
36.11765,14.47309,5305,22.221532,0
36.1289,14.47309,5305,22.221532,0
36.140151,14.47309,5305,22.221532,0
36.151401,14.47309,5305,22.221532,0
36.162651,14.47309,5305,22.221532,0
36.173902,14.47309,5305,22.221532,0
36.185152,14.47309,5305,22.221532,0
36.196402,14.47309,5305,22.221532,0
36.207653,14.47309,5305,22.221532,0
36.218903,14.47309,5305,22.221532,0
36.230153,14.47309,5305,22.221532,0
36.241404,14.47309,5305,22.221532,0
36.252654,14.47309,5305,22.221532,0
36.263904,14.47309,5305,22.221532,0
36.275155,14.47309,5305,22.221532,0
36.286405,14.47309,5305,22.221532,0
36.297655,14.47309,5305,22.221532,0
36.308906,14.47309,5305,22.221532,0
36.320156,14.47309,5305,22.221532,0
36.331407,14.47309,5305,22.221532,0
36.342657,14.47309,5305,22.221532,0
36.353907,14.47309,5305,22.221532,0
36.365158,14.47309,5305,22.221532,0
36.376408,14.47309,5305,22.221532,0
36.387658,14.47309,5305,22.221532,0
36.398909,14.47309,5305,22.221532,0
36.410159,14.47309,5305,22.221532,0
36.421409,14.47309,5305,22.221532,0
36.43266,14.47309,5305,22.221532,0
36.44391,14.47309,5305,22.221532,0
36.45516,14.47309,5305,22.221532,0
36.466411,14.47309,5305,22.221532,0
36.477661,14.47309,5305,22.221532,0
36.488911,14.47309,5305,22.221532,0
36.500162,14.47309,5305,22.221532,0
36.511412,14.47309,5305,22.221532,0
36.522662,14.47309,5305,22.221532,0
36.533913,14.47309,5305,22.221532,0
36.545163,14.47309,5305,22.221532,0
36.556414,14.47309,5305,22.221532,0
36.567664,14.47309,5305,22.221532,0
36.578914,14.47309,5305,22.221532,0
36.590165,14.47309,5305,22.221532,0
36.601415,14.47309,5305,22.221532,0
36.612665,14.47309,5305,22.221532,0
36.623916,14.47309,5305,22.221532,0
36.635166,14.47309,5305,22.221532,0
36.646416,14.47309,5305,22.221532,0
36.657667,14.47309,5305,22.221532,0
36.668917,14.47309,5305,22.221532,0
36.680167,14.47309,5305,22.221532,0
36.691418,14.47309,5305,22.221532,0
36.702668,14.47309,5305,22.221532,0
36.713918,14.47309,5305,22.221532,0
36.725169,14.47309,5305,22.221532,0
36.736419,14.47309,5305,22.221532,0
36.747669,14.47309,5305,22.221532,0
36.75892,14.47309,5305,22.221532,0
36.77017,14.47309,5305,22.221532,0
36.781421,14.47309,5305,22.221532,0
36.792671,14.47309,5305,22.221532,0
36.803921,14.47309,5305,22.221532,0
36.815172,14.47309,5305,22.221532,0
36.826422,14.47309,5305,22.221532,0
36.837672,14.47309,5305,22.221532,0
36.848923,14.47309,5305,22.221532,0
36.860173,14.47309,5305,22.221532,0
36.871423,14.47309,5305,22.221532,0
36.882674,14.47309,5305,22.221532,0
36.893924,14.47309,5305,22.221532,0
36.905174,14.47309,5305,22.221532,0
36.916425,14.47309,5305,22.221532,0
36.927675,14.47309,5305,22.221532,0
36.938925,14.47309,5305,22.221532,0
36.950176,14.47309,5305,22.221532,0
36.961426,14.47309,5305,22.221532,0
36.972676,14.47309,5305,22.221532,0
36.983927,14.47309,5305,22.221532,0
36.995177,14.47309,5305,22.221532,0
37.006427,14.47309,5305,22.221532,0
37.017678,14.47309,5305,22.221532,0
37.028928,14.47309,5305,22.221532,0
37.040179,14.47309,5305,22.221532,0
37.051429,14.47309,5305,22.221532,0
37.062679,14.47309,5305,22.221532,0
37.07393,14.47309,5305,22.221532,0
37.08518,14.47309,5305,22.221532,0
37.09643,14.47309,5305,22.221532,0
37.107681,14.47309,5305,22.221532,0
37.118931,14.47309,5305,22.221532,0
37.130181,14.47309,5305,22.221532,0
37.141432,14.47309,5305,22.221532,0
37.152682,14.47309,5305,22.221532,0
37.163932,14.47309,5305,22.221532,0
37.175183,14.47309,5305,22.221532,0
37.186433,14.47309,5305,22.221532,0
37.197683,14.47309,5305,22.221532,0
37.208934,14.47309,5305,22.221532,0
37.220184,14.47309,5305,22.221532,0
37.231434,14.47309,5305,22.221532,0
37.242685,14.47309,5305,22.221532,0
37.253935,14.47309,5305,22.221532,0
37.265186,14.47309,5305,22.221532,0
37.276436,14.47309,5305,22.221532,0
37.287686,14.47309,5305,22.221532,0
37.298937,14.47309,5305,22.221532,0
37.310187,14.47309,5305,22.221532,0
37.321437,14.47309,5305,22.221532,0
37.332688,14.47309,5305,22.221532,0
37.343938,14.47309,5305,22.221532,0
37.355188,14.47309,5305,22.221532,0
37.366439,14.47309,5305,22.221532,0
37.377689,14.47309,5305,22.221532,0
37.388939,14.47309,5305,22.221532,0
37.40019,14.47309,5305,22.221532,0
37.41144,14.47309,5305,22.221532,0
37.42269,14.47309,5305,22.221532,0
37.433941,14.47309,5305,22.221532,0
37.445191,14.47309,5305,22.221532,0
37.456441,14.47309,5305,22.221532,0
37.467692,14.47309,5305,22.221532,0
37.478942,14.47309,5305,22.221532,0
37.490193,14.47309,5305,22.221532,0
37.501443,14.47309,5305,22.221532,0
37.512693,14.47309,5305,22.221532,0
37.523944,14.47309,5305,22.221532,0
37.535194,14.47309,5305,22.221532,0
37.546444,14.47309,5305,22.221532,0
37.557695,14.47309,5305,22.221532,0
37.568945,14.47309,5305,22.221532,0
37.580195,14.47309,5305,22.221532,0
37.591446,14.47309,5305,22.221532,0
37.602696,14.47309,5305,22.221532,0
37.613946,14.47309,5305,22.221532,0
37.625197,14.47309,5305,22.221532,0
37.636447,14.47309,5305,22.221532,0
37.647697,14.47309,5305,22.221532,0
37.659106,0,5280.1821,22.117575,92.863921
37.67062,0,5231.5283,21.913774,91.412293
37.682241,0,5183.3469,21.711953,89.379036
37.693967,0,5135.9344,21.513352,86.380793
37.705795,0,5089.7872,21.320051,81.63035
37.717718,0,5045.8126,21.13585,73.219137
37.729714,0,5005.9094,20.968704,54.687044
37.741795,0,4975.3121,20.840538,63.596314
37.753961,0,4940.0367,20.692777,61.236009
37.766209,0,4905.8385,20.549528,58.471051
37.778536,0,4872.9401,20.411724,55.176096
