time,torque,rpm,vel,brake_pos
4.1633025,0,3115.8549,13.051662,100
4.1834572,0,3039.3869,12.731354,100
4.204171,0,2961.2554,12.404078,100
4.2254908,0,2881.3187,12.06924,100
4.2474707,0,2799.4149,11.726162,100
4.2701731,0,2715.3574,11.374062,100
4.2936715,0,2628.9292,11.012033,100
4.3180529,0,2539.876,10.639008,100
4.3434217,0,2447.8955,10.253721,100
4.3699049,0,2352.625,9.8546525,100
4.3976601,0,2253.6216,9.439948,100
4.4268869,0,2150.3358,9.0073055,100
4.4578441,0,2042.0711,8.5538073,100
4.4888013,0,1927.9217,8.0756596,0
4.5197585,0.0018778878,1925.9391,8.0673549,0
4.5507157,7.2915615,1927.9217,8.0756596,0
4.581673,0.0018778878,1925.9391,8.0673549,0
4.6126302,7.2915615,1927.9217,8.0756596,0
4.6435874,0.0018778878,1925.9391,8.0673549,0
4.6745446,7.2915615,1927.9217,8.0756596,0
4.7055019,0.0018778878,1925.9391,8.0673549,0
4.7364591,7.2915615,1927.9217,8.0756596,0
4.7674163,0.0018778878,1925.9391,8.0673549,0
4.7983735,7.2915615,1927.9217,8.0756596,0
4.8293308,0.0018778878,1925.9391,8.0673549,0
4.860288,7.2915615,1927.9217,8.0756596,0
4.8912452,0.0018778878,1925.9391,8.0673549,0
4.9222024,7.2915615,1927.9217,8.0756596,0
4.9531597,0.0018778878,1925.9391,8.0673549,0
4.9841169,7.2915615,1927.9217,8.0756596,0
5.0150741,0.0018778878,1925.9391,8.0673549,0
5.0460313,7.2915615,1927.9217,8.0756596,0
5.0769885,0.0018778878,1925.9391,8.0673549,0
5.1079458,7.2915615,1927.9217,8.0756596,0
5.138903,0.0018778878,1925.9391,8.0673549,0
5.1698921,139.7423,2001.4732,8.3837512,0
5.1997117,139.9394,2074.0878,8.6879187,0
5.2284873,140.10985,2144.0939,8.9811596,0
5.2563233,140.25873,2211.7504,9.2645582,0
5.2833079,140.38991,2277.2753,9.5390287,0
5.309516,140.5064,2340.855,9.8053504,0
5.3350123,140.61054,2402.6495,10.064195,0
5.3598528,140.70419,2462.7981,10.316145,0
5.3840867,140.78889,2521.4225,10.56171,0
5.4077571,140.86585,2578.63,10.80134,0
5.4309024,140.18274,2634.203,11.034124,0
5.4535593,138.78222,2687.9581,11.259292,0
5.4757632,137.4213,2740.0252,11.477391,0
5.4975452,136.09775,2790.5195,11.688901,0
5.518933,134.80951,2839.5438,11.894253,0
5.5399515,133.55472,2887.19,12.093833,0
5.5606232,132.33163,2933.5411,12.287988,0
5.5809683,131.13863,2978.6719,12.477032,0
5.6010051,129.97426,3022.6503,12.661248,0
5.6207504,128.83713,3065.5384,12.840897,0
5.6402195,127.72597,3107.3926,13.016216,0
5.6594263,126.63961,3148.265,13.187422,0
5.6783837,125.57694,3188.2032,13.354714,0
5.6971037,124.53694,3227.2512,13.518278,0
5.7155972,123.51865,3265.4498,13.678284,0
5.7338743,122.52118,3302.8367,13.83489,0
5.7519446,121.5437,3339.4469,13.988242,0
5.7698167,120.58542,3375.313,14.138478,0
5.787499,119.6456,3410.4654,14.285724,0
5.804999,118.72356,3444.9326,14.4301,0
5.8223239,117.81863,3478.7411,14.571717,0
5.8394804,116.93021,3511.916,14.710679,0
5.8564748,116.05772,3544.4807,14.847086,0
5.8733132,115.2006,3576.4572,14.981029,0
5.8900009,114.35835,3607.8662,15.112595,0
5.9065434,113.53046,3638.7275,15.241866,0
5.9229456,112.71648,3669.0596,15.368921,0
5.9396466,0,3640.8807,15.250886,100
5.9566727,0,3573.634,14.969203,100
5.9740423,0,3505.3862,14.683327,100
5.9917754,0,3436.0748,14.392996,100
6.0098942,0,3365.631,14.097922,100
6.0284234,0,3293.9787,13.797786,100
6.0473903,0,3221.0337,13.492234,100
6.0668255,0,3146.7019,13.180874,100
6.0867634,0,3070.878,12.863264,100
6.1072431,0,2993.4435,12.538907,100
6.1283088,0,2914.264,12.20724,100
6.1500114,0,2833.1864,11.867623,100
6.1724099,0,2750.0347,11.519318,100
6.1955729,0,2664.6052,11.161472,100
6.2195814,0,2576.6599,10.793088,100
6.2435899,0,2485.9176,10.412987,0
6.2675983,0.0019059111,2483.92,10.40462,0
6.2916068,9.4734386,2485.9176,10.412987,0
6.3156153,0.0019059111,2483.92,10.40462,0
6.3396238,9.4734386,2485.9176,10.412987,0
6.3636323,0.0019059111,2483.92,10.40462,0
6.3876407,9.4734386,2485.9176,10.412987,0
6.4116492,0.0019059111,2483.92,10.40462,0
6.4356577,9.4734386,2485.9176,10.412987,0
6.4596662,0.0019059111,2483.92,10.40462,0
6.4836747,9.4734386,2485.9176,10.412987,0
6.5076831,0.0019059111,2483.92,10.40462,0
6.5316916,9.4734386,2485.9176,10.412987,0
6.5557001,0.0019059111,2483.92,10.40462,0
6.5797086,9.4734386,2485.9176,10.412987,0
6.6037171,0.0019059111,2483.92,10.40462,0
6.6277255,9.4734386,2485.9176,10.412987,0
6.651734,0.0019059111,2483.92,10.40462,0
6.6757425,9.4734386,2485.9176,10.412987,0
6.699751,0.0019059111,2483.92,10.40462,0
6.7237595,9.4734386,2485.9176,10.412987,0
6.7477679,0.0019059111,2483.92,10.40462,0
6.7717764,9.4734386,2485.9176,10.412987,0
6.7957849,0.0019059111,2483.92,10.40462,0
6.8197934,9.4734386,2485.9176,10.412987,0
6.8438019,0.0019059111,2483.92,10.40462,0
6.8678103,9.4734386,2485.9176,10.412987,0
6.8918188,0.0019059111,2483.92,10.40462,0
6.9158273,9.4734386,2485.9176,10.412987,0
6.9398358,0.0019059111,2483.92,10.40462,0
6.9638636,140.81722,2542.0264,10.648015,0
6.9873421,140.89168,2598.7512,10.885624,0
7.0103082,139.67645,2653.6571,11.115613,0
7.0327991,138.29038,2706.7935,11.33819,0
7.0548485,136.94309,2758.2848,11.553876,0
7.0764862,135.63241,2808.2414,11.763134,0
7.097739,134.35636,2856.7621,11.966377,0
7.1186309,133.11311,2903.9354,12.163976,0
7.1391834,131.90098,2949.8412,12.356266,0
7.1594161,130.7184,2994.5518,12.543549,0
7.1793466,129.56393,3038.1329,12.726101,0
7.1989913,128.43625,3080.6444,12.904173,0
7.2183649,127.3341,3122.1413,13.077995,0
7.2374809,126.25634,3162.6738,13.247777,0
7.256352,125.20191,3202.2883,13.413714,0
7.2749897,124.16979,3241.0276,13.575985,0
7.2934046,123.15906,3278.9313,13.734755,0
7.3116065,122.16885,3316.0361,13.89018,0
7.3296049,121.19833,3352.3761,14.0424,0
7.3474081,120.24674,3387.9833,14.191551,0
7.3650242,119.31337,3422.8871,14.337756,0
7.3824607,118.39753,3457.1154,14.481131,0
7.3997245,117.49858,3490.6942,14.621786,0
7.4168223,116.61593,3523.648,14.759822,0
7.4337602,115.74901,3555.9995,14.895336,0
7.450544,114.89727,3587.7704,15.028418,0
7.4671791,114.06022,3618.9811,15.159153,0
7.4836708,113.23736,3649.6508,15.287621,0
7.5000239,112.42825,3679.7976,15.4139,0
7.516243,111.63244,3709.4386,15.53806,0
7.5323326,110.84953,3738.5902,15.66017,0
7.5482966,110.07913,3767.2679,15.780295,0
7.5643249,84.508708,3788.8138,15.870546,100
7.5806427,0,3723.6185,15.597457,100
7.597265,0,3657.5436,15.320683,100
7.6142082,0,3590.538,15.04001,100
7.6314901,0,3522.5461,14.755207,100
7.6491303,0,3453.5068,14.466015,100
7.6671505,0,3383.3529,14.172156,100
7.6855746,0,3312.0104,13.873317,100
7.7044294,0,3239.397,13.569154,100
7.7237444,0,3165.4213,13.259286,100
7.7435532,0,3089.981,12.943282,100
7.7638935,0,3012.9611,12.620662,100
7.7848082,0,2934.2314,12.29088,100
7.8063464,0,2853.6439,11.953315,100
7.8285649,0,2771.0286,11.607258,100
7.8515297,0,2686.1895,11.251884,100
7.8753184,0,2598.8977,10.886237,100
7.9000234,0,2508.8838,10.509188,100
7.9257562,0,2415.8267,10.119391,100
7.9526533,0,2319.3388,9.7152238,100
7.980885,0,2218.9445,9.2946931,100
8.0106685,0,2114.0496,8.8553101,100
8.0404521,0,2003.8946,8.3938941,0
8.0702356,0.001866541,2001.918,8.3856143,0
8.1000192,7.5562035,2003.8946,8.3938941,0
8.1298027,0.001866541,2001.918,8.3856143,0
8.1595863,7.5562035,2003.8946,8.3938941,0
8.1893698,0.001866541,2001.918,8.3856143,0
8.2191534,7.5562035,2003.8946,8.3938941,0
8.248937,0.001866541,2001.918,8.3856143,0
8.2787205,7.5562035,2003.8946,8.3938941,0
8.3085041,0.001866541,2001.918,8.3856143,0
8.3382876,7.5562035,2003.8946,8.3938941,0
8.3680712,0.001866541,2001.918,8.3856143,0
8.3978547,7.5562035,2003.8946,8.3938941,0
8.4276383,0.001866541,2001.918,8.3856143,0
8.4574218,7.5562035,2003.8946,8.3938941,0
8.4872054,0.001866541,2001.918,8.3856143,0
8.5169889,7.5562035,2003.8946,8.3938941,0
8.5467725,0.001866541,2001.918,8.3856143,0
8.576556,7.5562035,2003.8946,8.3938941,0
8.6063396,139.94537,2076.4193,8.6976846,0
8.6350829,140.11504,2146.3446,8.9905873,0
8.6628897,140.26328,2213.928,9.2736799,0
8.6898478,140.39395,2279.3865,9.5478719,0
8.7160316,140.50999,2342.9053,9.8139389,0
8.7415056,140.61376,2404.6439,10.072549,0
8.7663255,140.7071,2464.7407,10.324282,0
8.7905403,140.79152,2523.3171,10.569646,0
8.8141929,140.86825,2580.4799,10.809089,0
8.8373216,140.13623,2635.9912,11.041614,0
8.8599632,138.73705,2689.689,11.266543,0
8.8821528,137.37738,2741.7028,11.484418,0
8.9039214,136.05502,2792.1475,11.69572,0
8.9252968,134.76791,2841.1252,11.900877,0
8.9463036,133.51418,2888.7278,12.100275,0
8.9669643,132.2921,2935.0378,12.294257,0
8.987299,131.10006,2980.1298,12.483138,0
9.007326,129.9366,3024.0716,12.667201,0
9.027062,128.80034,3066.9249,12.846705,0
9.0465223,127.69001,3108.7462,13.021886,0
9.0657207,126.60444,3149.5872,13.19296,0
9.0846702,125.54253,3189.4956,13.360128,0
9.1033826,124.50325,3228.5152,13.523573,0
9.1222602,27.907361,3235.6272,13.553363,100
9.1415998,0,3161.5788,13.24319,100
9.161435,0,3086.0602,12.926859,100
9.1818037,0,3008.9557,12.603884,100
9.2027492,0,2930.1343,12.273718,100
9.224321,0,2849.4468,11.935735,100
9.2465762,0,2766.7222,11.589219,100
9.2695813,0,2681.7629,11.233342,100
9.2934147,0,2594.3381,10.867138,100
9.3181697,0,2504.176,10.489468,100
9.3439588,0,2410.9526,10.098975,100
9.37092,0,2314.2763,9.694018,100
9.3992257,0,2213.6663,9.2725836,100
9.4290961,0,2108.521,8.8321522,100
9.4589664,0,1998.0711,8.3695007,0
9.4888368,0.0018671996,1996.0941,8.3612194,0
9.5187071,7.5355564,1998.0711,8.3695007,0
9.5485775,0.0018671996,1996.0941,8.3612194,0
9.5784479,7.5355564,1998.0711,8.3695007,0
9.6083182,0.0018671996,1996.0941,8.3612194,0
9.6381886,7.5355564,1998.0711,8.3695007,0
9.6680589,0.0018671996,1996.0941,8.3612194,0
9.6979293,7.5355564,1998.0711,8.3695007,0
9.7277997,0.0018671996,1996.0941,8.3612194,0
9.75767,7.5355564,1998.0711,8.3695007,0
9.7875404,0.0018671996,1996.0941,8.3612194,0
9.8174107,7.5355564,1998.0711,8.3695007,0
9.8472811,0.0018671996,1996.0941,8.3612194,0
9.8771515,7.5355564,1998.0711,8.3695007,0
9.9070218,0.0018671996,1996.0941,8.3612194,0
9.9368922,7.5355564,1998.0711,8.3695007,0
9.9667625,0.0018671996,1996.0941,8.3612194,0
9.9966329,7.5355564,1998.0711,8.3695007,0
10.026503,0.0018671996,1996.0941,8.3612194,0
10.056403,139.92607,2068.9094,8.6662275,0
10.085251,140.09826,2139.0956,8.9602226,0
10.113152,140.24856,2206.9148,9.2443029,0
10.140196,140.38092,2272.5878,9.5193936,0
10.166458,140.49839,2336.303,9.7862829,0
10.192004,140.60335,2398.2221,10.045649,0
10.21689,140.69771,2458.4858,10.298081,0
10.241166,140.78301,2517.2171,10.544094,0
10.264876,140.8605,2574.5241,10.784141,0
10.288059,140.28594,2630.2345,11.0175,0
10.31075,138.88246,2684.1169,11.243202,0
10.332985,137.51874,2736.3023,11.461796,0
10.354797,136.19255,2786.9072,11.673769,0
10.376213,134.90182,2836.0349,11.879555,0
10.397257,133.64466,2883.7782,12.079542,0
10.417953,132.41932,2930.2206,12.274079,0
10.438321,131.2242,2975.4376,12.463484,0
10.45838,130.05779,3019.4974,12.648041,0
10.478146,128.91873,3062.4626,12.828013,0
10.497635,127.80573,3104.3901,13.003639,0
10.51686,126.7176,3145.332,13.175136,0
10.535835,124.16018,3184.8325,13.340595,0
10.554575,118.41865,3221.8877,13.495812,0
10.573099,112.5252,3256.5383,13.640956,0
10.591426,106.49052,3288.8215,13.776183,0
10.609574,100.32575,3318.7709,13.901635,0
10.627557,94.042551,3346.4178,14.017442,0
10.645392,87.6533,3371.7912,14.123726,0
10.663093,81.171207,3394.9188,14.220602,0
10.680673,74.610597,3415.8271,14.308183,0
10.698145,67.987292,3434.5428,14.386579,0
10.715523,61.319209,3451.0927,14.455903,0
10.732817,54.627307,3465.5056,14.516276,0
10.750225,0,3450.1504,14.451956,28.97844
10.767757,0,3428.4655,14.361123,32.780131
10.78543,0,3404.1024,14.259071,36.470011
10.80326,0,3377.0895,14.145919,40.059266
10.821263,0,3347.4426,14.021735,43.554496
10.839457,0,3315.1673,13.886541,46.959446
10.857863,0,3280.2612,13.740326,50.275993
10.876499,0,3242.7139,13.583048,53.504734
10.895388,0,3202.5078,13.414633,56.645367
10.914554,0,3159.6181,13.234977,59.696933
10.934023,0,3114.0121,13.043943,62.657992
10.953822,0,3065.6491,12.841361,65.526739
10.973982,0,3014.4792,12.627021,68.301095
10.994538,0,2960.4422,12.400671,70.97877
11.015527,0,2903.4661,12.16201,73.557314
11.036993,0,2843.4653,11.91068,76.034155
11.058984,0,2780.3381,11.646253,78.40663
11.081556,0,2713.9636,11.368224,80.672007
11.104771,0,2644.1974,11.075988,82.827513
11.128004,0,2570.8668,10.768822,2.1073424e-06
11.151238,0.002645211,2568.858,10.760407,0
11.174471,0.0019319017,2566.8491,10.751993,0
11.197704,9.8448249,2568.858,10.760407,0
11.220938,0.0019319017,2566.8491,10.751993,0
11.244171,9.8448249,2568.858,10.760407,0
11.267404,0.0019319017,2566.8491,10.751993,0
11.290638,9.8448249,2568.858,10.760407,0
11.313871,0.0019319017,2566.8491,10.751993,0
11.337104,9.8448249,2568.858,10.760407,0
11.360337,0.0019319017,2566.8491,10.751993,0
11.383571,9.8448249,2568.858,10.760407,0
11.406804,0.0019319017,2566.8491,10.751993,0
11.430037,9.8448249,2568.858,10.760407,0
11.453271,0.0019319017,2566.8491,10.751993,0
11.476504,9.8448249,2568.858,10.760407,0
11.499737,0.0019319017,2566.8491,10.751993,0
11.522971,9.8448249,2568.858,10.760407,0
11.546204,0.0019319017,2566.8491,10.751993,0
11.569437,9.8448249,2568.858,10.760407,0
11.592671,0.0019319017,2566.8491,10.751993,0
11.615904,9.8448249,2568.858,10.760407,0
11.639137,0.0019319017,2566.8491,10.751993,0
11.662371,9.8448249,2568.858,10.760407,0
11.685604,0.0019319017,2566.8491,10.751993,0
11.708837,9.8448249,2568.858,10.760407,0
11.732071,0.0019319017,2566.8491,10.751993,0
11.755304,9.8448249,2568.858,10.760407,0
11.778537,0.0019319017,2566.8491,10.751993,0
11.801771,9.8448249,2568.858,10.760407,0
11.825004,0.0019319017,2566.8491,10.751993,0
11.848237,9.8448249,2568.858,10.760407,0
11.871471,0.0019319017,2566.8491,10.751993,0
11.894704,9.8448249,2568.858,10.760407,0
11.917937,0.0019319017,2566.8491,10.751993,0
11.941189,102.75583,2607.1228,10.920691,0
11.964081,92.627286,2642.5954,11.069278,0
11.986666,82.150057,2673.344,11.198077,0
12.008991,71.3594,2699.4294,11.307344,0
12.031101,60.289693,2720.899,11.397275,0
12.053036,48.972938,2737.7866,11.468014,0
12.074836,37.434927,2750.1117,11.519641,0
12.096538,25.682616,2757.873,11.552151,0
12.118155,13.326834,2760.8933,11.564803,0
12.139772,0.0019900194,2758.8521,11.556253,0
12.16139,10.751494,2760.8933,11.564803,0
12.183007,0.0019900194,2758.8521,11.556253,0
12.204624,10.751494,2760.8933,11.564803,0
12.226242,0.0019900194,2758.8521,11.556253,0
12.247859,10.751494,2760.8933,11.564803,0
12.269476,0.0019900194,2758.8521,11.556253,0
12.291094,10.751494,2760.8933,11.564803,0
12.312711,135.56588,2810.7737,11.773741,0
12.333945,134.29157,2859.2229,11.976685,0
12.354818,133.04996,2906.3291,12.174003,0
12.375354,131.83939,2952.1717,12.366028,0
12.395571,130.65829,2996.8225,12.553061,0
12.415486,129.50523,3040.3472,12.735376,0
12.435117,128.37889,3082.8052,12.913224,0
12.454477,127.27803,3124.2512,13.086833,0
12.47358,126.2015,3164.7353,13.256412,0
12.492439,125.14823,3204.3038,13.422156,0
12.511064,124.11724,3242.9991,13.584243,0
12.529468,123.10759,3280.8608,13.742838,0
12.547659,122.11841,3317.9254,13.898093,0
12.565647,121.14888,3354.227,14.050153,0
12.583441,120.19825,3389.7972,14.199149,0
12.601048,119.26579,3424.6656,14.345206,0
12.618475,118.35084,3458.8598,14.488438,0
12.63573,117.45275,3492.4059,14.628956,0
12.65282,116.57092,3525.328,14.76686,0
12.669749,115.70479,3557.6492,14.902246,0
12.686525,114.85382,3589.3908,15.035205,0
12.703153,114.01751,3620.5732,15.165821,0
12.719637,113.19537,3651.2155,15.294176,0
12.735983,112.38695,3681.3358,15.420343,0
12.752196,111.59182,3710.9513,15.544396,0
12.768279,110.80957,3740.0781,15.666403,0
12.784237,110.0398,3768.7318,15.786427,0
12.800073,109.28214,3796.9268,15.90453,0
12.815792,108.53624,3824.6771,16.02077,0
12.831396,107.80176,3851.996,16.135203,0
12.846891,107.07837,3878.8959,16.247881,0
12.862277,106.36577,3905.3891,16.358855,0
12.877559,105.66366,3931.4868,16.468173,0
12.89274,104.97176,3957.2001,16.575881,0
12.907822,104.2898,3982.5394,16.682022,0
12.922809,103.61752,4007.5147,16.786638,0
12.937701,102.95466,4032.1356,16.88977,0
12.952503,102.301,4056.4114,16.991456,0
12.967216,101.6563,4080.3508,17.091733,0
12.981843,101.02034,4103.9622,17.190637,0
12.996386,100.39291,4127.2538,17.2882,0
13.010847,99.773812,4150.2333,17.384457,0
13.025228,99.162841,4172.9084,17.479438,0
13.03953,98.559812,4195.2861,17.573173,0
13.053756,97.964542,4217.3734,17.665692,0
13.067908,97.376856,4239.1769,17.757023,0
13.081987,96.796586,4260.7033,17.847192,0
13.095995,96.223568,4281.9585,17.936226,0
13.109933,95.657644,4302.9487,18.024149,0
13.123803,95.098662,4323.6796,18.110987,0
13.137607,94.546476,4344.1568,18.196761,0
13.151346,94.000941,4364.3856,18.281496,0
13.165021,93.461922,4384.3714,18.365212,0
13.178634,92.929285,4404.1191,18.447931,0
13.192185,92.402901,4423.6336,18.529673,0
13.205677,91.882644,4442.9196,18.610458,0
13.21911,91.368395,4461.9817,18.690305,0
13.232486,90.860035,4480.8243,18.769233,0
13.245806,90.357452,4499.4518,18.847259,0
