speed,elapsedTime,elapsedDistance,lateralAcceleration,longitudinalAcceleration,gear,gearRatio,engineSpeed,torque,power,downForce,dragForce,tractionControl,throttlePosition,brakePosition,cornerRadius,sectorIndex,maximumCornerSpeed,loadSensitiveLatGrip,loadSensitiveLongGrip,yawangle,yawvelocity,yawacceleration,xposition,yposition,trackelevation,fz,
Speed (linear),Time,Length,Acceleration (linear),Acceleration (linear),Unitless,Unitless,Speed (angular),Torque,Power,Force,Force,Ratio,Ratio,Ratio,Length,Unitless,Speed (linear),Unitless,Unitless,Angle,Speed (angular),Acceleration (angular),Length,Length,Length,Force,
km/h,s,m,m/s^2,m/s^2,-,-,rpm,N.m,kW,N,N,%,%,%,m,-,km/h,-,-,deg,rpm,deg/s^2,m,m,m,N,
60.9947771253915,0.168815378075778,3,0,6.89609910627732,1,5,4044.84178428938,107.677800662587,45.6096073108809,461.114860130788,174.343781038849,0,100,100,0,1,0,1.5,1.5,1.20741826972573E-06,2.16040837500236E-10,-3.04798306919105E-09,0.0231438442555197,3.25624993960049,0,3796.51486013079,
61.3581844358396,0.183570739803714,3.25,0,6.84134194645776,1,5,4068.94098004503,106.99550038348,45.5906225439897,466.625879865521,176.427452811345,0,100,100,0,1,0,1.5,1.5,1.20741826972573E-06,7.20136125000787E-11,-1.02217051744825E-09,0.0252478300969306,3.52954538865508,0,3802.02587986552,
61.7165862298869,0.198238709664216,3.5,0,6.7873096855833,1,5,4092.70823718488,106.322598003477,45.5685263046334,472.093055562487,178.494547509491,0,100,100,0,1,0,1.5,1.5,1.20741826972573E-06,2.40045375000262E-11,-3.42753538856462E-10,0.0273518159383415,3.80284083770967,0,3807.49305556249,
62.0701072424939,0.212821499396746,3.75,0,6.73398458599898,1,5,4116.1518274529,105.658859331642,45.5434495127403,477.516972320966,180.54528635457,0,100,100,0,1,0,1.5,1.5,1.20741826972573E-06,8.00151250000875E-12,-1.14918536844656E-10,0.0294558017797524,4.07613628676426,0,3812.91697232097,
62.4188672770034,0.227321232681947,4,0,6.68134961231504,1,5,4139.27969555502,105.004059436192,45.5155170103766,482.898200679099,182.579885062415,0,100,100,0,1,0,1.5,1.5,1.20741826972573E-06,2.66717083333625E-12,-3.85256019590838E-11,0.0315597876211632,4.34943173581885,0,3818.2982006791,
62.7629814740331,0.241739949958663,4.25,0,6.62938839275574,1,5,4162.09947699059,104.357982139649,45.4848479145714,488.237297204057,184.598554066552,0,100,100,0,1,0,1.5,1.5,1.20741826972573E-06,8.89056944445417E-13,-1.29140233105339E-11,0.0336637734625741,4.62272718487344,0,3823.63729720406,
63.1025605617861,0.256079612907473,4.5,0,6.57808518321194,1,5,4184.61851465164,103.720419548883,45.4515559449808,493.53480504884,186.601498728713,0,100,100,0,1,0,1.5,1.5,1.20741826972573E-06,2.96352314815139E-13,-4.32840603679077E-12,0.035767759303985,4.89602263392803,0,3828.93480504884,
63.4377110893261,0.270342108628526,4.75,0,6.52742483376918,1,5,4206.84387429242,103.091171617129,45.415749728525,498.791254478086,188.588919537651,0,100,100,0,1,0,1.5,1.5,1.20741826972573E-06,9.87841049383796E-14,-1.45060829201044E-12,0.0378717451453959,5.16931808298262,0,3834.19125447809,
63.7685356442154,0.284529253538794,5,0,6.47739275750589,1,5,4228.78235896192,102.47004573538,45.3775330829231,504.007163365117,190.561012297059,0,100,100,0,1,0,1.5,1.5,1.20741826972573E-06,3.29280349794599E-14,-4.86104255849944E-13,0.0399757309868067,5.44261353203721,0,3839.40716336512,
63.1226076927494,0.298996506951966,5.25,0,-17.5328766254985,1,5,4185.94793131315,103.682780892041,45.4494965468168,493.848438232515,186.720080886499,0,0,100,0,1,0,1.5,1.5,1.20741826972573E-06,1.097601165982E-14,-1.58897507409445E-13,0.0420797168282176,5.7159089810918,0,3829.24843823252,
